year,giin_id,kanji,kana,party,election_area
rl038,r01358,阿部文男,あべふみお,自由民主党,北海道3区
rl038,r01445,阿部未喜男,あべみきお,日本社会党,大分2区
rl038,r01834,安倍基雄,あべもとお,民社党,静岡3区
rl038,r00540,天野公義,あまのきみよし,自由民主党,東京6区
rl038,r01059,天野光晴,あまのこうせい,自由民主党,福島1区
rl038,r01819,甘利明,あまりあきら,新自由クラブ,神奈川3区
rl038,r01892,新井将敬,あらいしょうけい,自由民主党,東京2区
rl038,r01421,新井彬之,あらいよしゆき,公明党,兵庫4区
rl038,r01281,有島重武,ありしましげたけ,公明党,東京6区
rl038,r01449,有馬元治,ありまもとはる,自由民主党,鹿児島2区
rl038,r01921,粟屋敏信,あわやとしのぶ,自由民主党,広島1区
rl038,r01624,安藤巌,あんどういわお,日本共産党,愛知6区
rl038,r01754,五十嵐広三,いがらしこうぞう,日本社会党,北海道2区
rl038,r01585,池田克也,いけだかつや,公明党,東京3区
rl038,r01655,池田行彦,いけだゆきひこ,自由民主党,広島2区
rl038,r01554,池端清一,いけはたせいいち,日本社会党,北海道4区
rl038,r01912,石井郁子,いしいいくこ,日本共産党,大阪6区
rl038,r01418,石井一,いしいはじめ,自由民主党,兵庫1区
rl038,r01595,石川要三,いしかわようぞう,自由民主党,東京11区
rl038,r01310,石田幸四郎,いしだこうしろう,公明党,愛知6区
rl038,r01918,石破茂,いしばしげる,自由民主党,鳥取全県区
rl038,r01578,石橋一弥,いしばしかずや,自由民主党,千葉3区
rl038,r01919,石橋大吉,いしばしだいきち,日本社会党,島根全県区
rl038,r01039,石橋政嗣,いしばしまさし,日本社会党,長崎2区
rl038,r01484,石原慎太郎,いしはらしんたろう,自由民主党,東京2区
rl038,r01894,石渡照久,いしわたりてるひさ,自由民主党,東京11区
rl038,r01599,市川雄一,いちかわゆういち,公明党,神奈川2区
rl038,r01898,井出正一,いでしょういち,自由民主党,長野2区
rl038,r01836,伊藤英成,いとうえいせい,民社党,愛知4区
rl038,r01598,伊藤茂,いとうしげる,日本社会党,神奈川1区
rl038,r01128,伊藤宗一郎,いとうそういちろう,自由民主党,宮城1区
rl038,r01838,伊藤忠治,いとうちゅうじ,日本社会党,三重1区
rl038,r01195,伊東正義,いとうまさよし,自由民主党,福島2区
rl038,r01809,糸山英太郎,いとやまえいたろう,自由民主党,埼玉3区
rl038,r01677,稲垣実男,いながきじつお,自由民主党,愛知4区
rl038,r00552,稲葉修,いなばおさむ,自由民主党,新潟2区
rl038,r01473,稲葉誠一,いなばせいいち,日本社会党,栃木1区
rl038,r01373,稲村利幸,いなむらとしゆき,自由民主党,栃木2区
rl038,r01349,井上泉,いのうえいずみ,日本社会党,高知全県区
rl038,r01633,井上一成,いのうえいっせい,日本社会党,大阪3区
rl038,r01925,井上和久,いのうえかずひさ,公明党,愛媛1区
rl038,r01915,井上喜一,いのうえきいち,自由民主党,兵庫3区
rl038,r01344,井上普方,いのうえひろのり,日本社会党,徳島全県区
rl038,r01841,伊吹文明,いぶきぶんめい,自由民主党,京都1区
rl038,r01536,今井勇,いまいいさむ,自由民主党,愛媛3区
rl038,r01775,今枝敬雄,いまえだのりお,自由民主党,愛知1区
rl038,r01709,岩佐恵美,いわさえみ,日本共産党,東京11区
rl038,r01494,岩垂寿喜男,いわたれすきお,日本社会党,神奈川2区
rl038,r01679,上草義輝,うえくさよしてる,自由民主党,北海道2区
rl038,r01635,上田卓三,うえだたくみ,日本社会党,大阪4区
rl038,r01704,上田哲,うえだてつ,日本社会党,東京2区
rl038,r01897,上田利正,うえだりせい,日本社会党,山梨全県区
rl038,r01453,上原康助,うえはらこうすけ,日本社会党,沖縄全県区
rl038,r01158,上村千一郎,うえむらせんいちろう,自由民主党,愛知5区
rl038,r01934,魚住汎英,うおずみひろひで,無所属,熊本1区
rl038,r01766,臼井日出男,うすいひでお,自由民主党,千葉1区
rl038,r01260,内海英男,うつみひでお,自由民主党,宮城2区
rl038,r01161,宇野宗佑,うのそうすけ,自由民主党,滋賀全県区
rl038,r01419,浦井洋,うらいよう,日本共産党,兵庫1区
rl038,r01722,浦野烋興,うらのやすおき,自由民主党,愛知4区
rl038,r01890,江口一雄,えぐちかずお,自由民主党,千葉1区
rl038,r00254,江崎真澄,えさきますみ,自由民主党,愛知3区
rl038,r01857,江田五月,えださつき,社会民主連合,岡山1区
rl038,r01871,衛藤征士郎,えとうせいしろう,自由民主党,大分1区
rl038,r01446,江藤隆美,えとうたかみ,自由民主党,宮崎1区
rl038,r01798,榎本和平,えのもとわへい,自由民主党,山形1区
rl038,r01862,遠藤和良,えんどうかずよし,公明党,徳島全県区
rl038,r01885,遠藤武彦,えんどうたけひこ,自由民主党,山形1区
rl038,r01506,大石千八,おおいしせんぱち,自由民主党,静岡1区
rl038,r01882,大石正光,おおいしまさみつ,自由民主党,宮城2区
rl038,r01213,大出俊,おおいでしゅん,日本社会党,神奈川4区
rl038,r01386,大久保直彦,おおくぼなおひこ,公明党,東京4区
rl038,r01795,大島理森,おおしまただもり,自由民主党,青森1区
rl038,r01782,太田誠一,おおたせいいち,自由民主党,福岡1区
rl038,r01583,大塚雄司,おおつかゆうじ,自由民主党,東京1区
rl038,r01667,大坪健一郎,おおつぼけんいちろう,無所属,佐賀全県区
rl038,r00661,大西正男,おおにしまさお,自由民主党,高知全県区
rl038,r01253,大野明,おおのあきら,自由民主党,岐阜1区
rl038,r01283,大野潔,おおのきよし,公明党,東京7区
rl038,r01924,大野功統,おおのよしのり,自由民主党,香川2区
rl038,r01352,大橋敏雄,おおはしとしお,公明党,福岡2区
rl038,r01671,大原一三,おおはらいちぞう,自由民主党,宮崎1区
rl038,r01103,大原亨,おおはらとおる,日本社会党,広島1区
rl038,r01319,近江巳記夫,おおみみきお,公明党,大阪3区
rl038,r01335,大村襄治,おおむらじょうじ,自由民主党,岡山1区
rl038,r01939,大矢卓史,おおやたくし,民社党,大阪1区　※繰上当選
rl038,r01811,岡崎万寿秀,おかざきますひで,日本共産党,東京2区
rl038,r01891,岡島正之,おかじままさゆき,自由民主党,千葉1区
rl038,r01125,岡田利春,おかだとしはる,日本社会党,北海道5区
rl038,r01734,岡田正勝,おかだまさかつ,民社党,広島3区
rl038,r01931,緒方克陽,おがたかつよう,日本社会党,佐賀全県区
rl038,r01930,尾形智矩,おがたとものり,自由民主党,福岡4区
rl038,r01577,小川国彦,おがわくにひこ,日本社会党,千葉2区
rl038,r01268,小川新一郎,おがわしんいちろう,公明党,埼玉1区
rl038,r01899,小川元,おがわはじめ,自由民主党,長野3区
rl038,r01402,奥田敬和,おくだけいわ,自由民主党,石川1区
rl038,r01777,奥田幹生,おくだみきお,自由民主党,京都1区
rl038,r01792,奥野一雄,おくのかずお,日本社会党,北海道3区
rl038,r01232,奥野誠亮,おくのせいすけ,自由民主党,奈良全県区
rl038,r01393,小此木彦三郎,おこのぎひこさぶろう,自由民主党,神奈川1区
rl038,r01587,長田武士,おさだたけし,公明党,東京5区
rl038,r01751,小里貞利,おざとさだとし,自由民主党,鹿児島2区
rl038,r01365,小沢一郎,おざわいちろう,自由民主党,岩手2区
rl038,r01861,小沢克介,おざわかつすけ,日本社会党,山口2区
rl038,r01706,小沢潔,おざわきよし,自由民主党,東京7区
rl038,r01150,小沢辰男,おざわたつお,自由民主党,新潟1区
rl038,r01087,小沢貞孝,おざわていこう,民社党,長野4区
rl038,r01457,越智伊平,おちいへい,自由民主党,愛媛2区
rl038,r01486,越智通雄,おちみちお,自由民主党,東京3区
rl038,r01787,小渡三郎,おどさぶろう,自由民主党,沖縄全県区
rl038,r01686,小野信一,おのしんいち,日本社会党,岩手1区
rl038,r01202,小渕恵三,おぶちけいぞう,自由民主党,群馬3区
rl038,r01806,尾身幸次,おみこうじ,自由民主党,群馬1区
rl038,r01426,貝沼次郎,かいぬまじろう,公明党,岡山2区
rl038,r01156,海部俊樹,かいふとしき,自由民主党,愛知3区
rl038,r01768,柿沢弘治,かきざわこうじ,自由民主党,東京6区
rl038,r01666,鍛冶清,かじきよし,公明党,福岡4区
rl038,r01371,梶山静六,かじやませいろく,自由民主党,茨城2区
rl038,r00806,春日一幸,かすがいっこう,民社党,愛知1区
rl038,r01488,粕谷茂,かすやしげる,自由民主党,東京4区
rl038,r01502,片岡清一,かたおかせいいち,自由民主党,富山2区
rl038,r01908,片岡武司,かたおかたけし,自由民主党,愛知6区
rl038,r01470,加藤紘一,かとうこういち,自由民主党,山形2区
rl038,r01807,加藤卓二,かとうたくじ,自由民主党,埼玉3区
rl038,r01292,加藤万吉,かとうまんきち,日本社会党,神奈川3区
rl038,r01338,加藤六月,かとうむつき,自由民主党,岡山2区
rl038,r01096,角屋堅次郎,かどやけんじろう,日本社会党,三重2区
rl038,r01902,金子一義,かねこかずよし,自由民主党,岐阜2区
rl038,r01868,金子原二郎,かねこげんじろう,自由民主党,長崎2区
rl038,r01487,金子みつ,かねこみつ,日本社会党,東京4区
rl038,r01490,金子満広,かねこみつひろ,日本共産党,東京8区
rl038,r01084,金丸信,かねまるしん,自由民主党,山梨全県区
rl038,r01565,鹿野道彦,かのみちひこ,自由民主党,山形1区
rl038,r01735,亀井静香,かめいしずか,自由民主党,広島3区
rl038,r01712,亀井善之,かめいよしゆき,自由民主党,神奈川5区
rl038,r01132,亀岡高夫,かめおかたかお,自由民主党,福島1区
rl038,r01405,唐沢俊二郎,からさわしゅんじろう,自由民主党,長野4区
rl038,r01326,河上民雄,かわかみたみお,日本社会党,兵庫1区
rl038,r01250,川崎寛治,かわさきかんじ,日本社会党,鹿児島1区
rl038,r01776,川崎二郎,かわさきじろう,自由民主党,三重1区
rl038,r01552,川田正則,かわたまさのり,自由民主党,北海道2区
rl038,r01034,河野正,かわのただし,日本社会党,福岡1区
rl038,r01910,川端達夫,かわばたたつお,民社党,滋賀全県区
rl038,r01366,川俣健二郎,かわまたけんじろう,日本社会党,秋田2区
rl038,r01291,河村勝,かわむらかつ,民社党,神奈川5区
rl038,r01504,瓦力,かわらつとむ,自由民主党,石川2区
rl038,r01769,菅直人,かんなおと,社会民主連合,東京7区
rl038,r01865,神崎武法,かんざきたけのり,公明党,福岡1区
rl038,r01571,神田厚,かんだあつし,民社党,栃木2区
rl038,r01703,木内良明,きうちよしあき,公明党,東京1区
rl038,r01563,菊池福治郎,きくちふくじろう,自由民主党,宮城2区
rl038,r01733,岸田文武,きしだふみたけ,自由民主党,広島1区
rl038,r01638,北川石松,きたがわいしまつ,自由民主党,大阪7区
rl038,r01839,北川正恭,きたがわまさやす,自由民主党,三重1区
rl038,r01744,北口博,きたぐちひろし,自由民主党,熊本1区
rl038,r01927,北橋健治,きたはしけんじ,民社党,福岡2区
rl038,r01879,北村直人,きたむらなおと,自由民主党,北海道5区
rl038,r01749,木下敬之助,きのしたけいのすけ,民社党,大分1区
rl038,r01223,木部佳昭,きべよしあき,自由民主党,静岡2区
rl038,r01716,木間章,きまあきら,日本社会党,富山2区
rl038,r01756,木村守男,きむらもりお,自由民主党,青森2区
rl038,r01923,木村義雄,きむらよしお,自由民主党,香川1区
rl038,r01785,久間章生,きゅうまふみお,自由民主党,長崎1区
rl038,r01845,経塚幸夫,きょうづかゆきお,日本共産党,大阪4区
rl038,r01622,草川昭三,くさかわしょうぞう,無所属,愛知2区
rl038,r01603,草野威,くさのたけし,公明党,神奈川4区
rl038,r01772,串原義直,くしはらよしなお,日本社会党,長野3区
rl038,r01209,鯨岡兵輔,くじらおかひょうすけ,自由民主党,東京10区
rl038,r01588,工藤晃（東京）,くどうあきら,日本共産党,東京7区
rl038,r01685,工藤巌,くどういわお,自由民主党,岩手1区
rl038,r00587,久野忠治,くのちゅうじ,自由民主党,愛知2区
rl038,r01832,熊谷弘,くまがいひろし,自由民主党,静岡3区
rl038,r01695,熊川次男,くまかわつぎお,自由民主党,群馬1区
rl038,r01116,倉成正,くらなりただし,自由民主党,長崎1区
rl038,r01509,栗原祐幸,くりはらゆうこう,自由民主党,静岡2区
rl038,r01496,小泉純一郎,こいずみじゅんいちろう,自由民主党,神奈川2区
rl038,r01471,上坂昇,こうさかのぼる,日本社会党,福島3区
rl038,r01290,河野洋平,こうのようへい,新自由クラブ,神奈川5区
rl038,r01914,鴻池祥肇,こうのいけよしただ,自由民主党,兵庫2区
rl038,r01780,高村正彦,こうむらまさひこ,自由民主党,山口2区
rl038,r00620,河本敏夫,こうもととしお,自由民主党,兵庫4区
rl038,r01784,古賀誠,こがまこと,自由民主党,福岡3区
rl038,r01929,古賀正浩,こがまさひろ,自由民主党,福岡3区
rl038,r00210,小坂善太郎,こさかぜんたろう,自由民主党,長野1区
rl038,r01384,小坂徳三郎,こさかとくさぶろう,自由民主党,東京3区
rl038,r01767,小杉隆,こすぎたかし,新自由クラブ,東京3区
rl038,r01843,小谷輝二,こたにてるじ,公明党,大阪1区
rl038,r01876,児玉健次,こだまけんじ,日本共産党,北海道1区
rl038,r01753,小林恒人,こばやしつねと,日本社会党,北海道1区
rl038,r01743,小渕正義,こぶちまさよし,民社党,長崎1区
rl038,r01204,小宮山重四郎,こみやまじゅうしろう,自由民主党,埼玉2区
rl038,r01456,近藤鉄雄,こんどうてつお,自由民主党,山形1区
rl038,r01713,近藤元次,こんどうもとじ,自由民主党,新潟1区
rl038,r01656,後藤田正晴,ごとうだまさはる,自由民主党,徳島全県区
